model	num_x	num_r	num_p	p_n	p_l	p_q	p_p	p_e	p_L	p_Q	p_P	p_E	p_o	combinations	value
{goldbeter1991_fig3-user}	3	7	14	0.14285714285714285	0.2857142857142857	0	0	0	0.14285714285714285	0	0	0	0.5714285714285714	2_9_12_10	1
{goldbeter1991_fig3-user}	3	7	14	0.14285714285714285	0.2857142857142857	0	0	0	0.14285714285714285	0	0	0	0.5714285714285714	2_9_16_08	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_1_08_06	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_1_10_14	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_1_12_10	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_1_16_08	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_6_08_06	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_6_10_14	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_6_12_10	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_6_16_08	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_7_08_06	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_7_10_14	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_7_12_10	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_7_16_08	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_8_08_06	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_8_10_14	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_8_12_10	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_8_16_08	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_9_08_06	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_9_10_14	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_9_12_10	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	1_9_16_08	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_1_08_06	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_1_10_14	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_1_12_10	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_1_16_08	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_6_08_06	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_6_10_14	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_6_12_10	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_6_16_08	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_7_08_06	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_7_10_14	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_7_12_10	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_7_16_08	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_8_08_06	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_8_10_14	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_8_12_10	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_8_16_08	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_9_08_06	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_9_10_14	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_9_12_10	1
{goldbeter2006_fig3a-user}	3	6	11	0	0.5	0	0	0	0	0	0	0	0.8333333333333334	2_9_16_08	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_1_08_06	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_1_10_14	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_1_12_10	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_1_16_08	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_6_08_06	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_6_10_14	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_6_12_10	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_6_16_08	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_7_08_06	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_7_10_14	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_7_12_10	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_7_16_08	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_8_08_06	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_8_10_14	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_8_12_10	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_8_16_08	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_9_08_06	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_9_10_14	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_9_12_10	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	1_9_16_08	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_1_08_06	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_1_10_14	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_1_12_10	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_1_16_08	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_6_08_06	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_6_10_14	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_6_12_10	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_6_16_08	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_7_08_06	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_7_10_14	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_7_12_10	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_7_16_08	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_8_08_06	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_8_10_14	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_8_12_10	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_8_16_08	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_9_08_06	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_9_10_14	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_9_12_10	1
{gorlich2003_fig4-user}	13	9	16	0	1	0	0	0	0.2222222222222222	0	0	0	0	2_9_16_08	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_1_08_06	0
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_1_10_14	0
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_1_12_10	0
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_1_16_08	0
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_6_08_06	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_6_10_14	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_6_12_10	0
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_6_16_08	0
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_7_08_06	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_7_10_14	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_7_12_10	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_7_16_08	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_8_08_06	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_8_10_14	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_8_12_10	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_8_16_08	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_9_08_06	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_9_10_14	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_9_12_10	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	1_9_16_08	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_1_08_06	0
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_1_10_14	0
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_1_12_10	0
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_1_16_08	0
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_6_08_06	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_6_10_14	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_6_12_10	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_6_16_08	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_7_08_06	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_7_10_14	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_7_12_10	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_7_16_08	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_8_08_06	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_8_10_14	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_8_12_10	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_8_16_08	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_9_08_06	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_9_10_14	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_9_12_10	1
{hald2012_fig5-user}	31	27	89	0	0.48148148148148145	0.037037037037037035	0	0	0.1111111111111111	0	0	0	0.48148148148148145	2_9_16_08	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_1_08_06	0
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_1_10_14	0
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_1_12_10	0
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_1_16_08	0
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_6_08_06	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_6_10_14	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_6_12_10	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_6_16_08	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_7_08_06	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_7_10_14	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_7_12_10	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_7_16_08	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_8_08_06	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_8_10_14	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_8_12_10	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_8_16_08	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_9_08_06	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_9_10_14	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_9_12_10	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	1_9_16_08	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_1_08_06	0
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_1_10_14	0
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_1_12_10	0
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_1_16_08	0
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_6_08_06	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_6_10_14	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_6_12_10	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_6_16_08	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_7_08_06	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_7_10_14	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_7_12_10	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_7_16_08	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_8_08_06	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_8_10_14	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_8_12_10	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_8_16_08	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_9_08_06	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_9_10_14	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_9_12_10	1
{hatakeyama2003_fig5-user}	36	34	68	0	0.7647058823529411	0.029411764705882353	0	0	0.35294117647058826	0	0	0	0.6176470588235294	2_9_16_08	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_1_08_06	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_1_10_14	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_1_12_10	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_1_16_08	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_6_08_06	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_6_10_14	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_6_12_10	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_6_16_08	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_7_08_06	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_7_10_14	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_7_12_10	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_7_16_08	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_8_08_06	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_8_10_14	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_8_12_10	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_8_16_08	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_9_08_06	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_9_10_14	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_9_12_10	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	1_9_16_08	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_1_08_06	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_1_10_14	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_1_12_10	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_1_16_08	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_6_08_06	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_6_10_14	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_6_12_10	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_6_16_08	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_7_08_06	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_7_10_14	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_7_12_10	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_7_16_08	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_8_08_06	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_8_10_14	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_8_12_10	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_8_16_08	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_9_08_06	1
{hernandezvargas2013}	5	13	15	0.15384615384615385	0.8461538461538461	0	0	0	0	0	0	0	0.15384615384615385	2_9_10_14	1
