model	error_rate	num_x	num_r	num_p	p_n	p_l	p_q	p_p	p_e	p_L	p_Q	p_P	p_E	p_o	combinations	value
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_6_12_10	0
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_6_16_08	0
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_7_08_06	0
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_7_10_14	0
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_7_12_10	0
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_7_16_08	0
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_8_08_06	0
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_8_10_14	0
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_8_12_10	0
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_8_16_08	0
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_9_08_06	1
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_9_10_14	0
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_9_12_10	0
{Holzhutter2004}	0	45	38	166	0	1	0.02631578947368421	0	0	0.6052631578947368	0.07894736842105263	0.05263157894736842	0	0.05263157894736842	2_9_16_08	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_1_08_06	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_1_10_14	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_1_12_10	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_1_16_08	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_6_08_06	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_6_10_14	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_6_12_10	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_6_16_08	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_7_08_06	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_7_10_14	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_7_12_10	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_7_16_08	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_8_08_06	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_8_10_14	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_8_12_10	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_8_16_08	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_9_08_06	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_9_10_14	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_9_12_10	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	1_9_16_08	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_1_08_06	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_1_10_14	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_1_12_10	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_1_16_08	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_6_08_06	1
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_6_10_14	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_6_12_10	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_6_16_08	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_7_08_06	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_7_10_14	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_7_12_10	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_7_16_08	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_8_08_06	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_8_10_14	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_8_12_10	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_8_16_08	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_9_08_06	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_9_10_14	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_9_12_10	0
{Hui2014}	0	65	117	113	0	1	0.008547008547008548	0	0	0.017094017094017096	0	0	0	0	2_9_16_08	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_1_08_06	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_1_10_14	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_1_12_10	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_1_16_08	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_6_08_06	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_6_10_14	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_6_12_10	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_6_16_08	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_7_08_06	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_7_10_14	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_7_12_10	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_7_16_08	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_8_08_06	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_8_10_14	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_8_12_10	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_8_16_08	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_9_10_14	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_9_12_10	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	1_9_16_08	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_1_08_06	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_1_10_14	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_1_12_10	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_1_16_08	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_6_08_06	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_6_10_14	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_6_12_10	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_6_16_08	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_7_08_06	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_7_10_14	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_7_12_10	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_7_16_08	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_8_08_06	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_8_10_14	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_8_12_10	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_8_16_08	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_9_08_06	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_9_10_14	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_9_12_10	0
{Lai2014}	0	195	576	27	0	1	0	0	0	0	0	0	0	0	2_9_16_08	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_1_08_06	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_1_10_14	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_1_12_10	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_1_16_08	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_6_08_06	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_6_10_14	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_6_12_10	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_6_16_08	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_7_08_06	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_7_10_14	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_7_12_10	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_7_16_08	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_8_08_06	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_8_10_14	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_8_12_10	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_8_16_08	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_9_08_06	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_9_10_14	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_9_12_10	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_9_16_08	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_1_08_06	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_1_10_14	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_1_12_10	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_1_16_08	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_6_08_06	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_6_10_14	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_6_12_10	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_6_16_08	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_7_08_06	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_7_10_14	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_7_12_10	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_7_16_08	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_8_08_06	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_8_10_14	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_8_12_10	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_8_16_08	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_9_08_06	1
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_9_10_14	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_9_12_10	0
{Leber2015}	0	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_9_16_08	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_1_08_06	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_1_10_14	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_1_12_10	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_1_16_08	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_6_08_06	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_6_10_14	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_6_12_10	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_6_16_08	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_7_08_06	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_7_10_14	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_7_12_10	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_7_16_08	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_8_08_06	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_8_10_14	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_8_12_10	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_8_16_08	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_9_10_14	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_9_12_10	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	1_9_16_08	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_1_08_06	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_1_10_14	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_1_12_10	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_1_16_08	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_6_08_06	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_6_10_14	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_6_12_10	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_6_16_08	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_7_08_06	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_7_10_14	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_7_12_10	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_7_16_08	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_8_08_06	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_8_10_14	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_8_12_10	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_8_16_08	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_9_08_06	1
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_9_10_14	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_9_12_10	0
{Levchenko2000a}	0	86	300	300	0	1	0	0	0	0	0	0	0	0	2_9_16_08	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_1_08_06	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_1_10_14	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_1_12_10	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_1_16_08	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_6_08_06	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_6_10_14	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_6_12_10	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_6_16_08	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_7_08_06	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_7_10_14	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_7_12_10	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_7_16_08	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_8_08_06	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_8_10_14	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_8_12_10	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_8_16_08	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_9_08_06	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_9_10_14	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_9_12_10	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	1_9_16_08	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_1_08_06	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_1_10_14	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_1_12_10	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_1_16_08	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_6_08_06	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_6_10_14	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_6_12_10	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_6_16_08	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_7_08_06	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_7_10_14	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_7_12_10	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_7_16_08	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_8_08_06	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_8_10_14	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_8_12_10	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_8_16_08	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_9_08_06	1
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_9_10_14	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_9_12_10	0
{Liu2011}	0	42	45	89	0	1	0	0	0	0.35555555555555557	0	0	0	0	2_9_16_08	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_1_08_06	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_1_10_14	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_1_12_10	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_1_16_08	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_6_08_06	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_6_10_14	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_6_12_10	1
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_6_16_08	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_7_08_06	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_7_10_14	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_7_12_10	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_7_16_08	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_8_08_06	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_8_10_14	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_8_12_10	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_8_16_08	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_9_08_06	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_9_10_14	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_9_12_10	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	1_9_16_08	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	2_1_08_06	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	2_1_10_14	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	2_1_12_10	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	2_1_16_08	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	2_6_08_06	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	2_6_10_14	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	2_6_12_10	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	2_6_16_08	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	2_7_08_06	0
{Nakakuki2010}	0	49	78	141	0	0.9615384615384616	0	0	0.038461538461538464	0.47435897435897434	0	0	0.038461538461538464	0	2_7_10_14	0
